latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
19.48343,100.33128,334.87,0.38,0.43,2025-10-22,0610,N20,VIIRS,n,2.0NRT,295.26,4.08,D
19.5719,99.33579,334.24,0.44,0.46,2025-10-22,0610,N20,VIIRS,n,2.0NRT,292.27,3.93,D
20.39096,99.99194,334.47,0.39,0.44,2025-10-22,0610,N20,VIIRS,n,2.0NRT,297.12,4.09,D
18.1911,99.3666,333.17,0.46,0.47,2025-10-22,0610,N20,VIIRS,n,2.0NRT,291.54,3.47,D
14.09034,100.40425,331.9,0.47,0.47,2025-10-22,0610,N20,VIIRS,n,2.0NRT,289.26,2.51,D
14.08344,100.24065,328.42,0.48,0.48,2025-10-22,0610,N20,VIIRS,n,2.0NRT,292.78,4.57,D
14.73638,101.03696,301.03,0.41,0.37,2025-10-22,1841,N20,VIIRS,n,2.0NRT,281.45,0.63,N
14.64851,101.03937,312.17,0.41,0.37,2025-10-22,1841,N20,VIIRS,n,2.0NRT,277.56,1.38,N
14.64567,101.035,298.88,0.41,0.37,2025-10-22,1841,N20,VIIRS,n,2.0NRT,276.38,0.57,N
14.67358,100.80007,317.56,0.42,0.38,2025-10-22,1841,N20,VIIRS,n,2.0NRT,280.24,2.01,N
14.63258,101.07597,313.82,0.41,0.37,2025-10-22,1841,N20,VIIRS,n,2.0NRT,280.5,1.76,N
13.65561,102.6395,303.46,0.38,0.36,2025-10-22,1841,N20,VIIRS,n,2.0NRT,286.01,0.32,N
13.11338,100.9092,303.97,0.41,0.37,2025-10-22,1841,N20,VIIRS,n,2.0NRT,284.38,0.78,N
16.82771,103.26636,296.76,0.38,0.36,2025-10-22,1843,N20,VIIRS,n,2.0NRT,281.72,0.69,N
17.27753,99.75366,331.73,0.46,0.64,2025-10-23,0553,N20,VIIRS,n,2.0NRT,289.6,2.63,D
18.28104,100.27096,334.11,0.41,0.6,2025-10-23,0553,N20,VIIRS,n,2.0NRT,291.04,3.83,D
18.63426,100.63644,330.74,0.38,0.59,2025-10-23,0553,N20,VIIRS,n,2.0NRT,288.78,1.57,D
19.91706,100.04147,327.63,0.39,0.59,2025-10-23,0553,N20,VIIRS,n,2.0NRT,294.18,2.27,D
19.91936,100.04161,334.8,0.39,0.59,2025-10-23,0553,N20,VIIRS,n,2.0NRT,293.91,2.85,D
14.64945,101.03716,305.55,0.49,0.49,2025-10-23,1824,N20,VIIRS,n,2.0NRT,277.77,1.03,N
14.67568,100.80066,306.35,0.51,0.49,2025-10-23,1824,N20,VIIRS,n,2.0NRT,283.85,1.79,N
14.63506,101.07787,302.72,0.49,0.48,2025-10-23,1824,N20,VIIRS,n,2.0NRT,277.81,0.83,N
14.35763,100.7404,331.02,0.41,0.6,2025-10-24,0712,N20,VIIRS,n,2.0NRT,281.62,2.58,D
12.97265,99.78395,330.71,0.33,0.56,2025-10-24,0712,N20,VIIRS,n,2.0NRT,287.22,1.74,D
17.19399,100.04651,343.78,0.39,0.44,2025-10-25,0654,N20,VIIRS,n,2.0NRT,289.12,6.02,D
17.75791,100.69613,330.94,0.43,0.46,2025-10-25,0654,N20,VIIRS,n,2.0NRT,289.1,1.21,D
18.0755,100.14035,333.38,0.4,0.45,2025-10-25,0654,N20,VIIRS,n,2.0NRT,291.97,5.07,D
13.11469,100.90833,302.37,0.38,0.58,2025-10-25,1925,N20,VIIRS,n,2.0NRT,278.79,0.92,N
13.73654,101.47556,333.62,0.39,0.36,2025-10-26,0633,N20,VIIRS,n,2.0NRT,268.31,2.4,D
15.09905,101.2411,341.62,0.39,0.36,2025-10-26,0633,N20,VIIRS,n,2.0NRT,292.08,5.38,D
15.00407,100.46619,332.88,0.38,0.36,2025-10-26,0633,N20,VIIRS,n,2.0NRT,290.32,2.84,D
16.03897,99.97016,340.79,0.38,0.36,2025-10-26,0633,N20,VIIRS,n,2.0NRT,294.56,8.7,D
16.14662,100.0759,336.04,0.38,0.36,2025-10-26,0633,N20,VIIRS,n,2.0NRT,290.24,3.22,D
16.09251,99.54327,333.57,0.38,0.36,2025-10-26,0633,N20,VIIRS,n,2.0NRT,292.35,2.29,D
16.34228,100.45161,331.9,0.39,0.36,2025-10-26,0633,N20,VIIRS,n,2.0NRT,290.18,1.85,D
16.80327,98.82403,329.44,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,296.17,3.64,D
17.19149,100.04898,329.76,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,299,2.28,D
17.19264,100.03404,335.42,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,298.44,3.91,D
17.40222,100.05109,331.47,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,296.2,2.18,D
17.41659,100.03397,338.89,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,294.19,4.14,D
17.54761,99.95715,336.78,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,299.39,3.55,D
17.60027,100.24129,338.49,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,294.58,3.34,D
18.26237,100.22201,329.52,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,297.15,1.86,D
18.27715,100.14003,328.65,0.39,0.36,2025-10-26,0635,N20,VIIRS,l,2.0NRT,300.06,3.78,D
18.31108,100.23187,345.84,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,298.19,5.74,D
18.34112,100.18207,328.08,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,296.48,2.07,D
19.28033,100.64558,334.54,0.4,0.37,2025-10-26,0635,N20,VIIRS,n,2.0NRT,294.84,3.28,D
19.4236,99.16047,329.69,0.38,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,299.48,3.36,D
19.89163,99.31537,326.77,0.38,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,299.21,1.84,D
20.06383,99.8591,332.73,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,301.26,2.33,D
20.22775,100.47115,329.81,0.4,0.37,2025-10-26,0635,N20,VIIRS,n,2.0NRT,297.29,2.01,D
20.20543,99.92314,332.67,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,300.97,1.5,D
20.25767,99.86123,329.66,0.39,0.36,2025-10-26,0635,N20,VIIRS,l,2.0NRT,299.76,2.18,D
20.30862,99.90954,333.38,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,299.64,2.58,D
20.42641,99.97415,330.7,0.39,0.36,2025-10-26,0635,N20,VIIRS,n,2.0NRT,298.87,2.3,D
20.1522,100.52876,301.9,0.43,0.38,2025-10-26,1906,N20,VIIRS,n,2.0NRT,290.3,0.38,N
20.1591,100.26257,300.21,0.42,0.38,2025-10-26,1906,N20,VIIRS,n,2.0NRT,289.45,0.46,N
15.04651,100.52819,332.43,0.53,0.42,2025-10-27,0616,N20,VIIRS,n,2.0NRT,293.79,4.23,D
15.09059,100.51008,328.27,0.53,0.42,2025-10-27,0616,N20,VIIRS,n,2.0NRT,293.41,2.91,D
15.08967,100.51248,327.26,0.53,0.42,2025-10-27,0616,N20,VIIRS,n,2.0NRT,294.84,3.52,D
15.36812,99.70877,328.54,0.39,0.44,2025-10-27,0616,N20,VIIRS,n,2.0NRT,287.04,1.91,D
15.74324,99.71439,330.16,0.38,0.43,2025-10-27,0616,N20,VIIRS,n,2.0NRT,291.69,2.86,D
15.9873,99.81544,328.78,0.56,0.43,2025-10-27,0616,N20,VIIRS,n,2.0NRT,293.63,4.55,D
17.32344,99.90829,328.24,0.53,0.42,2025-10-27,0616,N20,VIIRS,n,2.0NRT,292.22,2.99,D
17.88721,102.96881,332.57,0.4,0.37,2025-10-27,0616,N20,VIIRS,n,2.0NRT,293.31,2.23,D
17.52324,100.04876,338.01,0.52,0.41,2025-10-27,0616,N20,VIIRS,n,2.0NRT,293.66,14.61,D
17.52267,100.04562,333.08,0.52,0.41,2025-10-27,0616,N20,VIIRS,n,2.0NRT,294.12,14.19,D
17.8287,100.7644,326.55,0.47,0.4,2025-10-27,0616,N20,VIIRS,n,2.0NRT,293.27,2.23,D
18.33488,100.16971,332.74,0.5,0.41,2025-10-27,0616,N20,VIIRS,n,2.0NRT,294.08,3.06,D
18.12008,97.92723,332.35,0.45,0.47,2025-10-27,0616,N20,VIIRS,n,2.0NRT,295.98,5.12,D
18.56029,99.03364,326.24,0.57,0.43,2025-10-27,0616,N20,VIIRS,l,2.0NRT,297.17,1.84,D
18.73793,99.4772,334.08,0.53,0.42,2025-10-27,0616,N20,VIIRS,n,2.0NRT,296.92,7.6,D
19.30737,98.64928,337.14,0.39,0.44,2025-10-27,0616,N20,VIIRS,n,2.0NRT,295.71,3.23,D
19.83632,99.18761,333.86,0.53,0.42,2025-10-27,0618,N20,VIIRS,n,2.0NRT,300.99,7,D
19.96498,99.89741,325.71,0.49,0.4,2025-10-27,0618,N20,VIIRS,n,2.0NRT,298.27,2.19,D
19.84103,99.19188,329.8,0.53,0.42,2025-10-27,0618,N20,VIIRS,n,2.0NRT,300.43,3.3,D
20.00771,99.27729,327.56,0.52,0.42,2025-10-27,0618,N20,VIIRS,n,2.0NRT,297.8,2.21,D
20.02085,99.28493,327.11,0.52,0.42,2025-10-27,0618,N20,VIIRS,n,2.0NRT,297.59,1.97,D
20.25519,99.85955,326.65,0.49,0.4,2025-10-27,0618,N20,VIIRS,n,2.0NRT,295.69,1.34,D
20.34475,99.91948,325.76,0.48,0.4,2025-10-27,0618,N20,VIIRS,l,2.0NRT,298.49,1.1,D
20.38812,99.99528,329.1,0.48,0.4,2025-10-27,0618,N20,VIIRS,n,2.0NRT,301.64,3.13,D
20.39538,99.99386,332.4,0.48,0.4,2025-10-27,0618,N20,VIIRS,n,2.0NRT,295.67,5.78,D
20.39459,99.98935,327.78,0.48,0.4,2025-10-27,0618,N20,VIIRS,n,2.0NRT,296.35,4.65,D
20.29335,100.59315,300.52,0.42,0.37,2025-10-27,1845,N20,VIIRS,n,2.0NRT,289.22,0.36,N
18.20045,100.30508,303.44,0.41,0.37,2025-10-27,1847,N20,VIIRS,n,2.0NRT,289.54,0.39,N
17.28132,101.92114,305.2,0.38,0.36,2025-10-27,1847,N20,VIIRS,n,2.0NRT,288.25,0.67,N
18.23349,100.25276,328.05,0.32,0.55,2025-10-28,0557,N20,VIIRS,n,2.0NRT,296.32,2.3,D
15.1608,99.97357,327.9,0.38,0.59,2025-10-28,0557,N20,VIIRS,n,2.0NRT,284.41,3.3,D
16.32084,100.45737,331.71,0.34,0.56,2025-10-28,0557,N20,VIIRS,n,2.0NRT,288.5,2.72,D
16.66726,101.73805,333.7,0.55,0.51,2025-10-28,0557,N20,VIIRS,n,2.0NRT,288.45,5.11,D
17.29782,102.41132,336.09,0.48,0.48,2025-10-28,0557,N20,VIIRS,n,2.0NRT,291.32,3.31,D
16.72432,98.83754,334.65,0.43,0.62,2025-10-28,0557,N20,VIIRS,n,2.0NRT,286.89,3.99,D
17.15447,100.04654,336.98,0.35,0.56,2025-10-28,0557,N20,VIIRS,n,2.0NRT,291.57,2.66,D
17.75455,102.92123,337.88,0.44,0.46,2025-10-28,0557,N20,VIIRS,n,2.0NRT,291.29,3.62,D
18.07051,100.13999,331.05,0.33,0.55,2025-10-28,0557,N20,VIIRS,n,2.0NRT,298.05,2.3,D
18.8049,100.74552,333.9,0.58,0.52,2025-10-28,0557,N20,VIIRS,n,2.0NRT,295.88,5.22,D
14.96233,100.1889,328.9,0.49,0.65,2025-10-29,0718,N20,VIIRS,n,2.0NRT,289.7,3,D
14.91934,100.5611,328.3,0.51,0.66,2025-10-29,0718,N20,VIIRS,n,2.0NRT,289.1,2.69,D
14.9361,100.78816,344.88,0.53,0.67,2025-10-29,0718,N20,VIIRS,n,2.0NRT,288.92,8.61,D
14.93763,100.78661,346.94,0.53,0.67,2025-10-29,0718,N20,VIIRS,n,2.0NRT,288.93,6.94,D
15.39166,100.13322,336.03,0.49,0.65,2025-10-29,0720,N20,VIIRS,n,2.0NRT,292.05,4.71,D
15.38904,100.13147,330.47,0.49,0.65,2025-10-29,0720,N20,VIIRS,n,2.0NRT,291.8,6.12,D
18.0779,99.35207,341.21,0.46,0.47,2025-10-30,0659,N20,VIIRS,n,2.0NRT,292.11,5.86,D
6.03859,101.70004,344.94,0.44,0.46,2025-10-30,0659,N20,VIIRS,n,2.0NRT,292.65,9.96,D
18.20379,99.6544,332.81,0.48,0.48,2025-10-30,0659,N20,VIIRS,n,2.0NRT,290.73,4.4,D
18.39516,98.88648,328.15,0.43,0.46,2025-10-30,0701,N20,VIIRS,n,2.0NRT,297.74,2.23,D
18.40359,98.88544,340.09,0.43,0.46,2025-10-30,0701,N20,VIIRS,n,2.0NRT,298.57,3.94,D
18.53512,98.36352,330.73,0.4,0.44,2025-10-30,0701,N20,VIIRS,n,2.0NRT,299.81,2.23,D
18.71935,99.47985,333.41,0.47,0.48,2025-10-30,0701,N20,VIIRS,n,2.0NRT,298.49,2.77,D
18.77932,99.56952,334.94,0.48,0.48,2025-10-30,0701,N20,VIIRS,n,2.0NRT,297.92,3.83,D
18.8257,99.8801,340.57,0.5,0.49,2025-10-30,0701,N20,VIIRS,n,2.0NRT,295.71,5.19,D
19.37417,99.2116,340.02,0.41,0.37,2025-10-31,0642,N20,VIIRS,n,2.0NRT,291.33,4.38,D
19.9691,99.24441,330.98,0.41,0.37,2025-10-31,0642,N20,VIIRS,n,2.0NRT,296.06,3.11,D
20.01936,99.32841,331.64,0.41,0.37,2025-10-31,0642,N20,VIIRS,n,2.0NRT,293.45,2.4,D
20.18793,98.99149,329.42,0.4,0.37,2025-10-31,0642,N20,VIIRS,n,2.0NRT,293.41,2.49,D
20.30883,99.57486,328.19,0.42,0.38,2025-10-31,0642,N20,VIIRS,n,2.0NRT,289.83,2.31,D
20.39899,99.97208,330.87,0.44,0.38,2025-10-31,0642,N20,VIIRS,n,2.0NRT,295.4,2.24,D
20.41303,99.96993,329.4,0.44,0.38,2025-10-31,0642,N20,VIIRS,n,2.0NRT,296.7,1.41,D
16.12266,100.82647,332.94,0.43,0.38,2025-10-31,0642,N20,VIIRS,n,2.0NRT,292.36,3.95,D
16.12403,100.82697,331.48,0.43,0.38,2025-10-31,0642,N20,VIIRS,n,2.0NRT,291.74,4.21,D
5.75246,101.1688,327.93,0.53,0.42,2025-11-01,0620,N20,VIIRS,n,2.0NRT,293.65,3.13,D
18.07872,104.02029,295.3,0.47,0.4,2025-11-01,1853,N20,VIIRS,n,2.0NRT,273.83,0.29,N
6.97168,100.76836,304.43,0.41,0.37,2025-11-02,1838,N20,VIIRS,n,2.0NRT,284.1,0.57,N
14.64945,101.03777,300.87,0.64,0.72,2025-11-04,1758,N20,VIIRS,n,2.0NRT,282.09,3.2,N
14.64107,101.1188,295.32,0.64,0.72,2025-11-04,1758,N20,VIIRS,n,2.0NRT,279.18,2.23,N
8.93893,99.09568,330.96,0.39,0.36,2025-11-05,0646,N20,VIIRS,n,2.0NRT,291.15,2.29,D
13.68097,100.51485,308.48,0.55,0.51,2025-11-05,1919,N20,VIIRS,n,2.0NRT,268.34,1.57,N
7.52609,99.91567,306.8,0.32,0.55,2025-11-05,1921,N20,VIIRS,n,2.0NRT,286.8,0.71,N
8.61311,99.95004,326.1,0.46,0.39,2025-11-06,0629,N20,VIIRS,n,2.0NRT,282.45,2.33,D
14.76316,104.94575,325.64,0.46,0.39,2025-11-06,0629,N20,VIIRS,n,2.0NRT,265.96,2.61,D
20.00323,100.258,326.81,0.38,0.36,2025-11-06,0629,N20,VIIRS,n,2.0NRT,291.77,3.26,D
19.07481,100.85081,328.06,0.38,0.36,2025-11-06,0629,N20,VIIRS,n,2.0NRT,276.86,2.69,D
19.97406,99.93678,331.13,0.39,0.36,2025-11-06,0629,N20,VIIRS,n,2.0NRT,288.78,1.54,D
20.10376,99.98537,337.74,0.39,0.36,2025-11-06,0629,N20,VIIRS,n,2.0NRT,284.05,4.1,D
20.30491,99.92377,342.65,0.39,0.36,2025-11-06,0629,N20,VIIRS,n,2.0NRT,290.75,4.5,D
20.31405,99.9147,333.41,0.39,0.36,2025-11-06,0629,N20,VIIRS,n,2.0NRT,291.51,1.46,D
16.12359,100.39309,328.75,0.41,0.37,2025-11-06,1902,N20,VIIRS,n,2.0NRT,284.36,2.43,N
16.12296,100.3969,307.33,0.41,0.37,2025-11-06,1902,N20,VIIRS,n,2.0NRT,284.17,1.78,N
17.5485,100.08503,331,0.42,0.45,2025-11-07,0609,N20,VIIRS,n,2.0NRT,272.82,3.99,D
17.54778,100.08115,339.87,0.42,0.45,2025-11-07,0609,N20,VIIRS,n,2.0NRT,275.19,5.18,D
17.55261,100.08421,340.56,0.42,0.45,2025-11-07,0609,N20,VIIRS,n,2.0NRT,273.51,8.71,D
17.55189,100.08032,330.07,0.42,0.45,2025-11-07,0609,N20,VIIRS,n,2.0NRT,274.9,6.48,D
19.01254,100.8242,333.27,0.54,0.42,2025-11-07,0609,N20,VIIRS,n,2.0NRT,279.39,9.39,D
18.23046,103.82746,296.43,0.38,0.36,2025-11-07,1842,N20,VIIRS,n,2.0NRT,284.45,0.62,N
14.56907,104.54276,300.96,0.45,0.39,2025-11-08,1823,N20,VIIRS,n,2.0NRT,286.88,0.32,N
18.00327,104.27953,311.87,0.34,0.56,2025-11-09,1804,N20,VIIRS,n,2.0NRT,287.88,0.65,N
17.99818,104.27856,306.1,0.34,0.56,2025-11-09,1804,N20,VIIRS,n,2.0NRT,287.49,0.65,N
18.00055,104.28054,314.58,0.34,0.56,2025-11-09,1804,N20,VIIRS,n,2.0NRT,287.66,1.2,N
14.65008,101.03569,302.01,0.5,0.66,2025-11-09,1804,N20,VIIRS,n,2.0NRT,271.79,1.03,N
14.63376,101.0737,300.68,0.5,0.66,2025-11-09,1804,N20,VIIRS,n,2.0NRT,267.36,0.61,N
14.64844,101.0371,301.67,0.5,0.66,2025-11-09,1804,N20,VIIRS,n,2.0NRT,270.94,0.81,N
14.63185,101.07515,298.15,0.5,0.66,2025-11-09,1804,N20,VIIRS,n,2.0NRT,267.8,0.64,N
7.91997,99.87916,329.83,0.45,0.39,2025-11-10,0652,N20,VIIRS,n,2.0NRT,284.81,3.22,D
8.01663,99.23267,327.81,0.43,0.38,2025-11-10,0652,N20,VIIRS,n,2.0NRT,284.06,3.84,D
17.41144,103.53503,307.63,0.47,0.64,2025-11-10,1925,N20,VIIRS,n,2.0NRT,287.31,0.71,N
14.63616,101.07363,312.36,0.37,0.58,2025-11-10,1925,N20,VIIRS,n,2.0NRT,283.08,1.11,N
14.67595,100.85011,309.91,0.35,0.57,2025-11-10,1925,N20,VIIRS,n,2.0NRT,284.44,1.15,N
14.67483,100.84873,303.55,0.36,0.57,2025-11-10,1925,N20,VIIRS,n,2.0NRT,283.11,0.33,N
13.98497,102.04516,333.74,0.41,0.37,2025-11-11,0633,N20,VIIRS,n,2.0NRT,278.56,3.78,D
14.13999,100.25804,334.47,0.38,0.36,2025-11-11,0633,N20,VIIRS,n,2.0NRT,296.42,2.06,D
15.1005,101.10059,337.84,0.39,0.36,2025-11-11,0635,N20,VIIRS,n,2.0NRT,296.28,5.84,D
15.0127,100.48528,334.88,0.39,0.36,2025-11-11,0635,N20,VIIRS,n,2.0NRT,289.99,2.83,D
14.64765,101.04033,306.19,0.54,0.42,2025-11-11,1908,N20,VIIRS,n,2.0NRT,279.65,0.99,N
14.63387,101.07307,303.91,0.55,0.42,2025-11-11,1908,N20,VIIRS,n,2.0NRT,279.2,1.43,N
15.11365,101.09749,333.63,0.49,0.4,2025-11-12,0616,N20,VIIRS,n,2.0NRT,293.22,4.44,D
14.77495,102.33739,344.96,0.43,0.38,2025-11-12,0616,N20,VIIRS,n,2.0NRT,295.6,4.38,D
15.23564,100.25735,332.91,0.54,0.42,2025-11-12,0616,N20,VIIRS,n,2.0NRT,291.59,4.23,D
16.0153,100.11694,339.42,0.53,0.42,2025-11-12,0616,N20,VIIRS,n,2.0NRT,294.32,5.18,D
14.7756,102.34137,329.49,0.43,0.38,2025-11-12,0616,N20,VIIRS,n,2.0NRT,292.53,1.58,D
19.42159,98.94717,331.18,0.55,0.43,2025-11-12,0618,N20,VIIRS,n,2.0NRT,296.78,3.05,D
18.21894,103.10505,310.24,0.39,0.36,2025-11-12,1847,N20,VIIRS,n,2.0NRT,291.3,0.78,N
19.50194,100.11481,325.51,0.61,0.53,2025-11-13,0559,N20,VIIRS,l,2.0NRT,297.3,4.69,D
19.73301,99.19461,328.07,0.35,0.56,2025-11-13,0559,N20,VIIRS,n,2.0NRT,295.16,1.17,D
15.37003,105.25836,333.15,0.52,0.41,2025-11-13,0559,N20,VIIRS,n,2.0NRT,296.25,4.63,D
15.04558,101.11102,327.9,0.64,0.54,2025-11-13,0559,N20,VIIRS,n,2.0NRT,292.09,5.68,D
16.21721,104.68722,343.47,0.54,0.42,2025-11-13,0559,N20,VIIRS,n,2.0NRT,296.48,17.42,D
16.21945,104.68971,332.11,0.54,0.42,2025-11-13,0559,N20,VIIRS,n,2.0NRT,295.99,9.72,D
17.70935,104.41627,330.56,0.53,0.42,2025-11-13,0559,N20,VIIRS,n,2.0NRT,295.59,4.79,D
17.23241,100.11894,330.64,0.34,0.56,2025-11-13,0559,N20,VIIRS,n,2.0NRT,292.74,3.26,D
14.64773,101.04033,313.64,0.57,0.43,2025-11-13,1830,N20,VIIRS,n,2.0NRT,291.22,2.5,N
14.67542,100.80009,302,0.39,0.44,2025-11-13,1830,N20,VIIRS,n,2.0NRT,280.43,0.38,N
14.63479,101.0769,310.71,0.57,0.43,2025-11-13,1830,N20,VIIRS,n,2.0NRT,290.85,1.29,N
14.63083,101.07627,307.09,0.57,0.43,2025-11-13,1830,N20,VIIRS,n,2.0NRT,290.73,1.29,N
14.6323,101.07498,318.46,0.57,0.43,2025-11-13,1830,N20,VIIRS,n,2.0NRT,291.78,2.47,N
14.46314,104.84528,331.39,0.38,0.59,2025-11-14,0537,N20,VIIRS,n,2.0NRT,297.37,2.59,D
14.46103,104.84593,327.26,0.38,0.59,2025-11-14,0537,N20,VIIRS,n,2.0NRT,296.96,2.3,D
16.75059,104.76902,330.06,0.35,0.57,2025-11-14,0540,N20,VIIRS,n,2.0NRT,294.36,3.02,D
19.50765,100.11903,329.52,0.55,0.68,2025-11-14,0720,N20,VIIRS,n,2.0NRT,293.38,8.98,D
19.51103,100.12252,335.59,0.56,0.68,2025-11-14,0720,N20,VIIRS,n,2.0NRT,294.49,9.11,D
19.90697,99.95019,326.47,0.55,0.68,2025-11-14,0720,N20,VIIRS,n,2.0NRT,294.08,3.65,D
19.91072,99.95065,334.91,0.55,0.68,2025-11-14,0720,N20,VIIRS,n,2.0NRT,293.99,4.33,D
18.80311,100.82922,350.06,0.61,0.71,2025-11-14,0720,N20,VIIRS,n,2.0NRT,291.01,7.78,D
18.99051,100.79857,325.24,0.61,0.71,2025-11-14,0720,N20,VIIRS,n,2.0NRT,290.9,2.52,D
18.85665,100.69387,342.81,0.59,0.7,2025-11-14,0720,N20,VIIRS,n,2.0NRT,291.36,8.98,D
18.85713,100.6995,327.47,0.6,0.7,2025-11-14,0720,N20,VIIRS,n,2.0NRT,290.82,7.45,D
18.85703,100.69686,367,0.59,0.7,2025-11-14,0720,N20,VIIRS,h,2.0NRT,291.61,11.38,D
14.57114,100.7617,299.92,0.41,0.6,2025-11-14,1813,N20,VIIRS,n,2.0NRT,284.5,0.9,N
14.64229,101.12106,299.18,0.39,0.59,2025-11-14,1813,N20,VIIRS,n,2.0NRT,283.55,0.49,N
14.67299,100.80067,305.16,0.41,0.6,2025-11-14,1813,N20,VIIRS,n,2.0NRT,291.81,1.37,N
14.63093,101.07517,306.83,0.39,0.59,2025-11-14,1813,N20,VIIRS,n,2.0NRT,284.93,1.32,N
14.04188,101.29922,303.66,0.37,0.58,2025-11-14,1813,N20,VIIRS,n,2.0NRT,276.17,0.72,N
18.20807,104.14775,326.97,0.73,0.76,2025-11-15,0520,N20,VIIRS,n,2.0NRT,292.61,4.95,D
13.0677,102.47099,336.29,0.32,0.54,2025-11-15,0658,N20,VIIRS,n,2.0NRT,296.21,2.55,D
13.43956,101.10973,344.25,0.52,0.5,2025-11-15,0658,N20,VIIRS,n,2.0NRT,290.03,6.39,D
13.91957,102.40018,329.15,0.32,0.55,2025-11-15,0658,N20,VIIRS,n,2.0NRT,295.76,1.89,D
14.62473,101.00581,334.56,0.53,0.5,2025-11-15,0658,N20,VIIRS,n,2.0NRT,298.94,4.17,D
15.13881,100.40948,331.46,0.49,0.49,2025-11-15,0658,N20,VIIRS,n,2.0NRT,299.74,4.76,D
15.60513,100.41225,340.28,0.5,0.49,2025-11-15,0658,N20,VIIRS,n,2.0NRT,300.95,4.97,D
15.60712,100.41406,344.97,0.5,0.49,2025-11-15,0658,N20,VIIRS,n,2.0NRT,300.44,8.69,D
16.67015,100.34757,330.19,0.51,0.5,2025-11-15,0701,N20,VIIRS,n,2.0NRT,299.28,2.75,D
17.35869,102.04028,340.41,0.34,0.56,2025-11-15,0701,N20,VIIRS,n,2.0NRT,296.66,2.98,D
17.21667,99.51562,330.42,0.46,0.47,2025-11-15,0701,N20,VIIRS,n,2.0NRT,297.78,3.69,D
17.35602,100.0798,328.41,0.5,0.49,2025-11-15,0701,N20,VIIRS,n,2.0NRT,296.27,2.75,D
17.51373,99.83419,330.51,0.49,0.48,2025-11-15,0701,N20,VIIRS,n,2.0NRT,297.44,3.44,D
18.07034,101.91981,340.19,0.34,0.56,2025-11-15,0701,N20,VIIRS,n,2.0NRT,303.03,4.97,D
19.47763,100.14834,343.1,0.54,0.51,2025-11-15,0701,N20,VIIRS,n,2.0NRT,299.49,8.74,D
18.3544,104.05814,303.35,0.57,0.69,2025-11-15,1751,N20,VIIRS,n,2.0NRT,288.19,0.58,N
14.67634,100.85087,307.63,0.46,0.63,2025-11-15,1934,N20,VIIRS,n,2.0NRT,291.78,1.55,N
13.52179,100.78455,307.06,0.47,0.64,2025-11-15,1934,N20,VIIRS,n,2.0NRT,288.93,0.71,N
13.74884,99.31084,301.83,0.37,0.58,2025-11-15,1934,N20,VIIRS,n,2.0NRT,288.74,0.73,N
12.9193,101.50109,346.08,0.43,0.38,2025-11-16,0639,N20,VIIRS,n,2.0NRT,293.49,8.83,D
11.0673,99.39328,328.22,0.38,0.36,2025-11-16,0639,N20,VIIRS,n,2.0NRT,292.61,1.54,D
15.13979,100.48884,339.32,0.42,0.37,2025-11-16,0641,N20,VIIRS,n,2.0NRT,296.95,6.64,D
13.44264,101.59948,332.72,0.44,0.39,2025-11-16,0641,N20,VIIRS,n,2.0NRT,296.36,4.95,D
14.04697,100.31007,337.84,0.4,0.37,2025-11-16,0641,N20,VIIRS,n,2.0NRT,297.8,4.41,D
14.05036,100.30956,356.12,0.4,0.37,2025-11-16,0641,N20,VIIRS,n,2.0NRT,300.27,7.84,D
14.04981,100.30583,347.78,0.4,0.37,2025-11-16,0641,N20,VIIRS,n,2.0NRT,299.3,7.84,D
13.9504,99.4747,334.22,0.39,0.36,2025-11-16,0641,N20,VIIRS,n,2.0NRT,297.78,1.66,D
14.921,101.08123,331.28,0.44,0.38,2025-11-16,0641,N20,VIIRS,n,2.0NRT,297.53,2.83,D
14.80803,100.00565,337.64,0.4,0.37,2025-11-16,0641,N20,VIIRS,n,2.0NRT,293.85,4.07,D
14.88198,100.1815,338.58,0.41,0.37,2025-11-16,0641,N20,VIIRS,n,2.0NRT,297.22,3.64,D
15.13636,100.48936,331.81,0.42,0.37,2025-11-16,0641,N20,VIIRS,n,2.0NRT,295.64,2.86,D
